V1,Date,USDPM,Value,DealDay,黄金涨幅,比特币涨幅,黄金15日均价,黄金15日乖离率,比特币5日均价,比特币5日乖离率,当前黄金投资占比,当前比特币投资占比,黄金投资风险,比特币投资风险,黄金持有份额,比特币持有份额,现金持有份额,总资产,总资产变化率,当前黄金利润,当前比特币利润,牛市,黄金15日后预计份额,预计黄金涨幅,比特币5日后预计份额,预计比特币涨幅,预计现金持有份额,预计总资产,预计总资产变化率,黄金牛市,gold_cow,比特币牛市,bt_cow,黄金购买风险,比特币购买风险,黄金预测spss_黄金涨幅_模型_1,黄金残差spss_黄金涨幅_模型_1,黄金预测spss_比特币涨幅_模型_1,黄金残差spss_比特币涨幅_模型_1
1332,43956,1699.55,8885.93,1,.514578833693305,.508894452497035,.855492325974525,.554255746127531,.142031463135303,.558159927086554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.850567163460468,.851867255719823,.560219537519554,-.0456407038262492,.512671633135062,-.00377718063802656
1333,43957,1691.5,9030.96,1,.522678185745141,.519633680326789,.85580865984903,.518554885429451,.143323352368241,.569787680056007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.838678776848007,.85573929745865,.57426450152509,-.0515863157799493,.511201265986439,.00843241434034952
1334,43958,1704.05,9170.79,1,.633909287257019,.519238371326921,.855591075702545,.571965055212203,.144435169221461,.582326510228037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.856464363385664,.859914727905936,.572869955122373,.0610393321346464,.511822116918153,.00741625440876779
1335,43959,1704.05,10002.48,0,.566144708423326,.56483067597839,.854513197315346,.580809708153888,.147739365691669,.691586350123228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.859409632815245,.896298254591035,.569937896327328,-.00379318790400126,.507259002384844,.0575716735935457
1336,43960,1704.05,9821.8,0,.566144708423326,.498221109500593,.854116524679063,.584070269656245,.150687625301435,.626081133818239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.86049539979553,.874485017561474,.570730700804803,-.00458599238147712,.508024285249038,-.0098031757484447
1337,43961,1704.05,9527.39,0,.566144708423326,.490710238503097,.85371985204278,.587333861135059,.152748082466854,.553231154215326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.861582175757975,.850225974353704,.557244673542719,.00890003488060722,.521202913733501,-.0304926752304041
1338,43962,1702.75,8754.46,1,.559125269978402,.459217288180261,.8532796625772,.585595320894987,.151859926687478,.4305889743182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.861003241858031,.809386128447961,.573506982885022,-.0143817129066198,.511900166646336,-.0526828784660749
1339,43963,1702.4,8617.25,1,.564254859611232,.501054157332982,.852859557802065,.587611147703409,.150081880574944,.42458620219103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.861674512185235,.807387205329613,.568468607480375,-.00421374786914356,.514955520429183,-.0139013630962007
1340,43964,1708.4,8814.53,1,.59854211663067,.52305969165898,.85342360285872,.607717993662164,.146266022860262,.498475666029817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.868370091889501,.831992396787929,.563727790342896,.0348143262877739,.509287431923683,.0137722597352976
1341,43965,1731.6,9305.93,1,.691414686825053,.542429832652523,.854369257033825,.695517044737783,.144608977934741,.604602260402015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.897607175897682,.867332552713871,.568279538732988,.123135148092066,.508590678128561,.0338391545239629
1342,43966,1735.35,9790.31,1,.586393088552916,.541968638819344,.855460525214654,.701847637505584,.145453512898623,.681341587754244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.899715263289359,.892886748722163,.566810416069412,.0195826724835035,.509375400622937,.0325932381964069
1343,43967,1735.35,9303.59,0,.566144708423326,.478060350507313,.857104122382713,.688152618932789,.1472173934886,.574594343339312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.895154822104619,.857339916331991,.568518805098325,-.00237409667499897,.508195033265374,-.0301346827580604
1344,43968,1735.35,9385.7,0,.566144708423326,.515482935828172,.858747719550772,.674510023424954,.149685759885206,.561782938838393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.89061183780051,.853073718633185,.568943022837919,-.0027983144145927,.517730277578853,-.00224734175068037
1345,43969,1734.7,9669.4,1,.562634989200865,.528725787323758,.860369558304182,.658439368528036,.152431719129744,.58077282765884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.885260309719836,.859397351610394,.568367247367735,-.00573225816687078,.51575271549137,.0129730718323884
1346,43970,1737.95,9719.37,1,.583693304535637,.513308736328897,.861335297169732,.663764574673197,.153759744899817,.574987299704977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.887033603366175,.857470770801757,.564574614249903,.0191186902857343,.514359154024643,-.00105041769574583
1347,43971,1748.3,9785.74,1,.622030237580993,.51442877849519,.862967178268364,.692555616176256,.153745065435399,.586348955803018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.896621020186693,.861254202282405,.555304786076862,.066725451504131,.51196965424949,.00245912424570047
1348,43972,1724.9,9510.67,1,.439794816414687,.491962050336013,.864085226036453,.587987417038715,.154410234689624,.532993076922994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.861799809873892,.843486694615357,.564518242555497,-.12472342614081,.506655159515418,-.0146931091794052
1349,43973,1733.55,9057.57,1,.612850971922246,.480234550006588,.865072723316651,.61516781630694,.15335623629582,.467291838505394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.870850882830211,.821608182222296,.563358140132207,.0494928317900388,.509397495510621,-.0291629455040322
1350,43974,1733.55,9167.26,0,.566144708423326,.517261826327579,.866060220596849,.607123571295642,.151743294006288,.502349929921523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.868172149241449,.833282526663867,.564949883774238,.00119482464908856,.510759815300515,.00650201102706445
1351,43975,1733.55,9178.32,0,.566144708423326,.510805112663065,.867047717877048,.599097649774287,.150005367480316,.522431229991245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.865499517374838,.839969599587085,.566953464426114,-.000808756002787248,.513479980804236,-.00267486814117134
1352,43976,1733.55,8730.73,0,.566144708423326,.480629859006457,.868035215157246,.591089989207178,.146616531209794,.479900671125342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.86283296640599,.825806923484739,.564500339650116,.00164436877320968,.515016255508469,-.0343863965020121
1353,43977,1720.25,8899.66,1,.494330453563715,.52114903149295,.86862101862855,.532442544440804,.144653883604888,.531183999009777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.843303367298788,.842884271670256,.560495916804857,-.0661654632411421,.510876952315958,.0102720791769927
1354,43978,1694.6,8842.85,1,.427645788336933,.506390828831203,.868359917652768,.430546657824818,.143964173626777,.528591986324384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.809372037055664,.84202113144602,.578944624137653,-.15129883580072,.508305825326222,-.00191499649501921
1355,43979,1717.35,9197.54,1,.688984881209503,.533403610488865,.868659514285235,.52038019700713,.144061437124063,.591421687898085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.839286605603374,.862943422070062,.558637733071089,.130347148138414,.513444934047612,.0199586764412538
1356,43980,1728.7,9569.21,1,.627429805615552,.534523652655159,.868562438281419,.56716348589537,.145317029213033,.643490075167372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.854865440803158,.880282195030735,.570426580312506,.0570032253030452,.510875557472322,.0236480951828363
1357,43981,1728.7,9425.98,0,.566144708423326,.500658848333114,.868339832962324,.568959782797442,.14755026720801,.592423899310031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.855463607671548,.86327715847024,.565441088868955,.000703619554370899,.514220902869825,-.013562054536711
1358,43982,1728.7,9698.1,0,.566144708423326,.528001054157333,.868117227643228,.57075700092359,.150114965582277,.611146283932807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.856062081307555,.869511712549625,.569345386344557,-.00320067792123054,.51300328934378,.0149977648135531
1359,43983,1730.6,9450.84,1,.576403887688984,.493806825668731,.867958223843874,.579747993347835,.152067912534547,.547406313006849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.859056081784829,.848286302231281,.573381446839772,.00302244084921251,.507720555086603,-.0139137294178722
1360,43984,1742.15,10204.23,1,.628509719222463,.559691658980103,.86820760875023,.62456685090965,.155301538362901,.639735291387664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.966666666666667,28,.873980761352913,.856831852032092,.583675415927115,.0448343032953486,.517190301656125,.0425013573239775
1361,43985,1705.35,9525.57,1,.367440604751619,.46541046251153,.8671163405694,.484045876177729,.155161360720181,.527746258979385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.966666666666667,28,.827187276767184,.819539504240135,.556843610475778,-.189403005724159,.506179882856557,-.0407694203450269
1362,43986,1700.05,9658.04,1,.537526997840173,.518777177493741,.865501196712805,.475408127819695,.15590676914753,.542181937180413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.933333333333333,26,.824310906563959,.802146585081077,.569271597680145,-.0317445998399723,.516217239030981,.00255993846276042
1363,43987,1683.45,9794.56,1,.476511879049677,.519040716826986,.864113679347916,.418880224331424,.156216611847272,.561676268046104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.805487114702364,.786438197259353,.560466348667621,-.0839544696179449,.506948571213466,.0120921456135203
1364,43988,1683.45,9623.75,0,.566144708423326,.498879957833707,.862436607695783,.43221751131565,.156772022392704,.527630239487582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.809928431268112,.775100869749365,.568216950146044,-.00207224172271787,.509501076708168,-.0106211188744614
1365,43989,1683.45,9670.43,0,.566144708423326,.513111081828963,.86075953604365,.445606770041067,.15505738385733,.553063996590842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.814387054423675,.78357031086475,.563127029204327,.00301767921899923,.515642909328586,-.00253182749962321
1366,43990,1690.35,9753.85,1,.60340172786177,.515548820661484,.859313438331631,.485463009685368,.155790650408201,.55934326435534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.827659182225228,.785661307030328,.56325150485938,.04015022300239,.511490836604534,.00405798405694978
1367,43991,1713.5,9782.59,1,.691144708423327,.511925154829358,.858642274925937,.585795063740985,.156190722026,.559956817216701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.861069756225748,.785865620133161,.58494952108245,.106195187340876,.511580596977099,.000344557852259113
1368,43992,1722.05,9775.15,1,.61231101511879,.50961918566346,.858702528997271,.620356044250181,.156128374453928,.559369122205338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.87257856273531,.785669917694378,.569435349016999,.0428756661017917,.509929710230123,-.000310524566662252
1369,43993,1738.25,9892.13,1,.653617710583154,.517723020160759,.860163690227124,.674668086216273,.156990447683834,.569786272963243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.890664472710019,.78913882889676,.584936561489052,.0686811490941018,.513809202331176,.00391381782958259
1370,43994,1733.5,9286.42,1,.540496760259179,.47022005534326,.860704303144927,.650770296371784,.155756955094908,.481799679163326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.882706508691804,.759839293161388,.569117306171373,-.0286205459121933,.51428736306668,-.0440673077234199
1371,43995,1733.5,9459.97,0,.566144708423326,.521478455659507,.860864980668485,.649446858132388,.154812972380828,.520333606120046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.882265803758085,.772671090837975,.575608841625637,-.00946413320231086,.511416341429094,.0100621142304128
1372,43996,1733.5,9473.5,0,.566144708423326,.510936882329688,.861025658192043,.648123913831302,.153820133068542,.532854105604632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.881825263305824,.776840417166343,.563780091636922,.00236461678640398,.50854391133784,.00239297099184754
1373,43997,1710.45,9330.07,1,.441684665226782,.500658848333114,.860414748857683,.558842351741236,.152390475295361,.52342139808415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.852094503129832,.773699325562022,.560102664003921,-.118417998777139,.51347286790224,-.0128140195691268
1374,43998,1719.85,9426.7,1,.616900647948164,.516405323494532,.860054898153882,.600248888367391,.150895450541672,.555788084954793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.865882879826341,.784477432289946,.561594155408269,.0553064925398941,.511478641364708,.00492668212982325
1375,43999,1724.35,9526,1,.590442764578834,.516602977994466,.859459052337355,.623562854313311,.15166501423651,.564554651454157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.873646430486333,.787396698934234,.555854841509156,.0345879230696779,.510232700671764,.00637027732270122
1376,44000,1719.5,9454.81,1,.539956803455724,.505402556331533,.85993271628701,.599816260991108,.151648439611478,.552547927669004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.865738814910039,.783398459913778,.568594910589573,-.0286381071338486,.511987012784245,-.00658445645271259
1377,44001,1734.75,9380.03,1,.648488120950324,.505204901831598,.861094280884395,.652669670201048,.151348201200272,.542933457889616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.883339000176949,.780196841477242,.563909708080082,.0845784128702423,.512339422920378,-.00713452108877965
1378,44002,1734.75,9300.15,0,.566144708423326,.504875477665041,.862811521917418,.638553553771616,.151252094072175,.530247505794277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.878638333405948,.775972419429494,.567398417103874,-.00125370868054766,.515038163060799,-.0101626853957579
1379,44003,1734.75,9357.43,0,.566144708423326,.513835814995388,.86452876295044,.624493515926029,.151029589367519,.542443040523881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.873956340803368,.780033532494453,.57909836680183,-.0129536583785037,.511452519090037,.00238329590535161
1380,44004,1761.85,9284.78,1,.712473002159827,.505336671498221,.867153162501882,.713137574727666,.1502547577686,.538185960131204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.903474812384313,.778615924723691,.561843704196327,.1506292979635,.507473164229229,-.00213649273100802
1381,44005,1768.9,9691.9,1,.604211663066956,.536895506654368,.869782583225935,.720049502239901,.15101632324322,.600071958876827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.905776484245887,.799223962305983,.568847124022336,.0353645390446194,.513791058818658,.0231044478357097
1382,44006,1766.05,9621.49,1,.550755939524837,.505468441164844,.871541667364051,.694085753589704,.151791925754931,.579520236745262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.897130555945371,.792380238836172,.569910886706677,-.0191549471818394,.50933165297049,-.00386321180564582
1383,44007,1756.55,9276.58,1,.514848812095032,.487415996837528,.872696537064622,.64632089598309,.151716215694461,.521332699418375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.881224858362369,.773003788906319,.559954070796231,-.0451052587011986,.512651147303251,-.025235150465723
1384,44008,1747.6,9240.85,1,.517818574514039,.507774410330742,.873009523490718,.607687838754053,.151341744805638,.519131704859402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.8683600503051,.772270857718181,.568453856443322,-.0506352819292833,.513904567399472,-.00613015706873008
1385,44009,1747.6,9154.45,0,.566144708423326,.504414283831862,.873481513716169,.603879671094115,.150923107038093,.50866857046987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.86709193047434,.768786633966467,.56502311629254,.00112159213078573,.511170352576254,-.00675606874439216
1386,44010,1747.6,9004.23,0,.566144708423326,.500197654499934,.87395350394162,.600075616737469,.148714217038804,.505834654050465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.865825180373577,.767842939798805,.551976882675174,.0141678257481522,.512161296861494,-.0119636423615594
1387,44011,1771.6,9127.47,1,.6957343412527,.518184213993939,.875228881784859,.686356214603058,.147127357298742,.544527074228474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.894556619462818,.780727515718082,.562878368347296,.132855972905404,.511264666119477,.00691954787446158
1388,44012,1768.1,9185.35,1,.547246220302376,.513835814995388,.877158685791754,.656630490548828,.146834314073597,.557972320668767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.88465795335276,.7852047827827,.562965219730761,-.0157189994283848,.509661685627253,.00417412936813495
1389,44013,1771.05,9133.97,1,.58207343412527,.50672025299776,.878872579376369,.654608700956808,.146491000910127,.55267378519782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.9,24,.883984697418617,.783440370470874,.571807086743522,.0102663473817482,.510390616492734,-.00367036349497437
1390,44014,1777.45,9236.38,1,.600701943844493,.5168006324944,.880650074480726,.665874627522,.146754171264572,.567884640420516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.933333333333333,26,.887736250964826,.810705585260032,.570526392351609,.0301755514928843,.512300864406685,.00449976808771491
1391,44015,1772.9,9087.98,1,.541576673866091,.500329424166557,.882437611930305,.633328019727931,.147023187707692,.53869622744987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.933333333333333,26,.876898230569401,.800985843740807,.569402109007965,-.0278254351418744,.514646830788964,-.0143174066224067
1392,44016,1772.9,9072.42,0,.566144708423326,.509092106996969,.883714663497748,.623106621199002,.146846359585976,.537877896313996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.966666666666667,28,.873494504859268,.822913339472561,.567774874364195,-.00163016594086916,.513359446959942,-.00426733996297222
1393,44017,1772.9,9131.31,0,.566144708423326,.513901699828699,.884991715065191,.612914721823095,.14667277572226,.550197316144248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.870100602367091,.849215706276035,.554482407973362,.0116623004499641,.50969333907773,.00420836075096934
1394,44018,1787.9,9089.09,1,.647138228941685,.507313216497562,.886770883893751,.658316075808282,.146528615030114,.544308252752643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.885219253244158,.84725464816663,.569226327554102,.0779119013875833,.511648819354443,-.00433560285688048
1395,44019,1789.55,9348.91,1,.575053995680345,.527144551324285,.887698127102615,.657445547569663,.146890076765568,.586257790221729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.884929367340698,.861223844143836,.561020758047905,.0140332376324398,.51118710738704,.0159574439372456
1396,44020,1811.1,9256.23,1,.682505399568034,.504018974831994,.88911075033056,.731500013897492,.147430518754284,.56388500729143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.909589504627865,.853773707428046,.566190269526753,.116315130041281,.508985305105059,-.00496633027306571
1397,44021,1812.1,9440.07,1,.571544276457883,.522137303992621,.890652250322191,.723040995295249,.148611460787874,.583044332265343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.906772651433318,.860153762644359,.567744390844487,.00379988561339675,.514172450841153,.00796485315146814
1398,44022,1803.1,9238.04,1,.517548596112311,.496771643167743,.89221048755586,.675017965482885,.14895429213085,.544044528829717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.890780982505801,.847166828100296,.568602969426222,-.0510543733139108,.510484175790638,-.0137125326228953
1399,44023,1803.1,9287.4,0,.566144708423326,.513308736328897,.894068321421995,.660233610672876,.149591290946792,.545754299836854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.885857792354068,.847736181845672,.566496546838142,-.000351838414816261,.514395850608214,-.00108711427931667
1400,44024,1803.1,9235.96,0,.566144708423326,.50672025299776,.895926155288131,.64551057090517,.149228480113951,.540724969391519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.880955020111422,.846061414807376,.559433066609799,.00671164181352693,.511225508762981,-.00450525576522088
1401,44025,1807.5,9295.9,1,.589902807775379,.513967584662011,.897931276884194,.646940018422426,.149355905574232,.549771216555477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.881431026134668,.849073815112974,.565664856667401,.0242379511079776,.510784278783066,.00318330587894518
1402,44026,1801.9,9238.13,1,.535907127429806,.506324943997892,.898945553751652,.617012530746798,.148707246702308,.546734554148384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.871465172738684,.848062606531412,.552304495454326,-.0163973680245198,.511087448453988,-.00476250445609623
1403,44027,1804.6,9254.52,1,.58072354211663,.511134536829622,.900167372420372,.617993860970581,.148760182714041,.549020543675554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.871791955703203,.848823841043959,.566658562601979,.0140649795146504,.511366315152437,-.000231778322815408
1404,44028,1807.7,9193.51,1,.582883369330454,.506061404664646,.901394212261703,.620495490329683,.148458595205449,.541633997264208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.872624998279784,.846364121088981,.565964538981425,.016918830349029,.511344290668688,-.00528288600404225
1405,44029,1807.35,9131,1,.56425485961123,.505995519831335,.902395099335531,.611299075484105,.148121449344316,.534338614334573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.869562592136207,.843934758573413,.567380519881735,-.00312566027050422,.512662561486465,-.0066670416551306
1406,44030,1807.35,9154.19,0,.566144708423326,.511595730662801,.903548295311898,.602299728397979,.147666257461873,.543347224875429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.866565809556527,.846934625883518,.56639891148761,-.000254203064283753,.512403905924596,-.000808175261794656
1407,44031,1807.35,9174.71,0,.566144708423326,.511398076162867,.904701491288265,.593323323709869,.147462543756528,.54918202694323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.863576666795386,.848877614972096,.564972752645187,.00117195577813939,.51199383200634,-.000595755843472214
1408,44032,1815.65,9214.66,1,.610961123110152,.512649887995783,.90613252548245,.614463811807173,.147334507990286,.55762348759375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.870616449331789,.851688621368719,.568719566566073,.0422415565440791,.511065774169435,.00158411382634825
1409,44033,1842.55,9163.87,1,.711393088552915,.506786137831071,.907961906037122,.704554031828605,.147239300260446,.549719626647837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.900616492598925,.84905663567373,.565023999762952,.146369088789963,.511262388656176,-.00447625082510447
1410,44034,1852.4,9392.66,1,.619330453563716,.525102121491633,.910065777361206,.726142348696965,.148079787932169,.580653936253272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.90780540211609,.85935776077234,.566868827480369,.0524616260833472,.512149643503677,.0129524779879553
1411,44035,1878.3,9537.4,1,.705993520518358,.519567795493477,.912315262691013,.808419988048051,.149310710811788,.592242630488954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.935203856020001,.863216795952822,.568632740360779,.137360780157579,.510637909027376,.00892988646610137
1412,44036,1902.1,9613.11,1,.694654427645788,.515021741994993,.915327966257719,.876103761187495,.150718911512252,.589790188209862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.957742552475436,.862400132673884,.567947263745357,.126707163900431,.512236598060487,.00278514393450616
1413,44037,1902.1,9551.28,0,.566144708423326,.506061404664646,.918641940181096,.849711709643851,.151800180946081,.567425604704388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.948953999311402,.854952726366561,.569637283971215,-.00349257554788932,.512667804894901,-.006606400230255
1414,44038,1902.1,9707.5,0,.566144708423326,.520358413493214,.921955914104473,.823509390752847,.153546394784569,.575260503237134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,30,.940228627120698,.857561747577966,.565029095248436,.00111561317489012,.512142374348751,.00821603914446256
1415,44039,1936.65,9938.83,1,.75269978401728,.525299775991567,.926426431452624,.919755534907594,.155300767450109,.595386103534224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.988888888888889,88,1,30,.964878593124229,.864263572476897,.553517174605933,.199182609411347,.510203365554098,.0150964104374689
1416,44040,1940.9,11042.4,1,.589092872570194,.582751350639083,.930891927628165,.900524735447731,.160135033084686,.724115975211022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.977777777777778,86,1,30,.951074736904094,.90713061974527,.561141662411527,.0279512101586677,.511173328728053,.0715780219110303
1417,44041,1950.9,10934.94,1,.620140388768899,.503030702332323,.935879625755267,.899022660099795,.164380931651964,.660916393820462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.966666666666667,84,1,30,.943174545813232,.886085159142214,.550049565097345,.0700908236715539,.507974708247328,-.00494400591500497
1418,44042,1957.65,11102.67,1,.602591792656588,.521083146659639,.941002895542872,.884320172476256,.169364208305005,.635817953053948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.955555555555556,82,1,30,.930878617434593,.877727378366965,.55225280019078,.0503389924658078,.517135815105286,.00394733155435296
1419,44043,1964.9,11114.93,1,.605291576673866,.510870997496376,.946265084439385,.870564052130901,.173885065768176,.593409002331238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.944444444444444,80,1,30,.91889782935959,.863605197776302,.561248961539047,.0440426151348195,.509702582747006,.00116841474937003
1420,44044,1964.9,11343.88,0,.566144708423326,.525102121491633,.951538989405325,.830046139136806,.178398278346158,.584746230531198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.933333333333333,78,1,30,.898005364332556,.860720494766889,.561479997794788,.00466471062853836,.513190094857007,.0119120266346258
